ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	-1928	-2345	-11,9201	1	6	1536	2048	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
1	-2187,66	-2346	-11,9201	1	6	1536	2048	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
2	-1506,42	1411,58	2	16	0	0	0	models/scenery/structural/diner/pillars2.mdl
3	-1579,42	1484,58	2	16	0	0	0	models/scenery/structural/diner/pillars.mdl
4	-875,043	-1875,99	-19,3013	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
5	-2024,04	564,271	-19,3013	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
6	-1411,27	1279,96	-19,3013	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
7	-1487,04	-87,1489	-111,575	17	6	1024	1536	models/scenery/street/payphone/payphone_pair.mdl
8	472,331	-1350,04	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
9	1460,04	-489,339	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
10	1280,34	-520,957	-123,92	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
11	-1400,12	-142	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
12	-1399,37	45	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
13	-1399,37	139	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
14	-1400,37	-46	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
15	-1430,88	131	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
16	-1430,63	34	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
17	-1430,63	-57	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
18	-1430,63	-151	4996,49	0	6	0	0	models/scenery/street/pierlight/pierlightskybox_hol.mdl
19	-290,458	291,363	-96,0265	1	6	1800	2500	models/scenery/structural/Toll_Gate_Stuff/Ticket_Pull.mdl
20	-269,458	243,363	-97,6124	1	6	1800	2500	models/scenery/structural/Toll_Gate_Stuff/Toll_gate.mdl
21	-198,998	304,363	-65,8062	1	6	1800	2500	models/scenery/structural/Toll_Gate_Stuff/Toll_booth.mdl
22	1259	-557,323	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightbulb.mdl
23	1256,04	-557,339	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightbulb.mdl
24	1256,04	-557,339	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplight.mdl
25	-906,968	2320,13	9,04029	1	3	2048	2560	models/scenery/street/powerpole/powerpole.mdl
26	-1270,29	2846,3	-110,929	1	6	2250	2500	models/scenery/misc/wooden_spool/wooden_spool.mdl
27	-1279,32	2835,5	-75	0	6	0	0	models/scenery/furniture/computer/keyboard.mdl
28	-1256,53	2844,18	-75	0	6	0	0	models/scenery/furniture/computer/computer_case.mdl
29	-1268,25	2830,84	-75	0	6	0	0	models/scenery/furniture/computer/mouse.mdl
30	470,316	-561,368	-111,193	0	6	0	0	models/scenery/vehicles/LightningBird/LightningBird_Green.mdl
31	790,791	184,995	-111,193	0	6	0	0	models/scenery/vehicles/LightningBird/LightningBird_Green.mdl
32	473,331	-1094,04	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
33	266,331	-691,04	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
34	599,375	-707,004	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
35	850,375	-708,004	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
36	1113,38	-708,004	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
37	265,331	-432,04	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
38	263,331	-180,04	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
39	626,331	-131,04	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
40	602,331	182,96	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
41	598,331	520,96	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
42	286,375	302,996	12,0799	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
43	-1269	25,04	49,8363	1	6	2250	2500	models/scenery/structural/shoplight/shoplightwithbulbs.mdl
44	2671,59	-853,166	2,09302	1	6	2250	2500	models/scenery/street/pierlight/pierlight.mdl
45	2671,59	-569,166	2,09302	1	6	2250	2500	models/scenery/street/pierlight/pierlight.mdl
46	6867,53	-854,246	-273,907	17	0	2250	2500	models/scenery/structural/pier/handrailc.mdl
47	5000,59	-853,166	-172,907	1	6	2250	2500	models/scenery/street/pierlight/pierlight.mdl
48	4295,59	-853,166	-172,907	1	6	2250	2500	models/scenery/street/pierlight/pierlight.mdl
49	2671,59	-853,166	2,09302	1	6	2250	2500	models/scenery/street/pierlight/pierlight.mdl
50	4185,59	-570,166	-172,907	1	6	2250	2500	models/scenery/street/pierlight/pierlight.mdl
