ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	2243,18	-1536	206,004	17	0	2800	3111	models/scenery/misc/cage_light/cage_wall.mdl
1	2240	-1536	-320	17	0	2800	3111	models/scenery/structural/observatory/lift_pole.mdl
2	1282,18	-1536	398,004	17	0	2800	3111	models/scenery/misc/cage_light/cage_wall.mdl
3	1280	-1536	-128	17	0	2800	3111	models/scenery/structural/observatory/lift_pole.mdl
4	999,63	-1745,33	99,9326	1	0	2800	3111	models/scenery/street/pierlight/pierlight.mdl
5	1158,63	-1745,47	99,9326	1	0	2800	3111	models/scenery/street/pierlight/pierlight.mdl
6	678,375	-1693,51	217	17	6	2800	3111	models/scenery/furniture/lighte/lighte.mdl
7	393,625	-1693,51	217	17	6	2800	3111	models/scenery/furniture/lighte/lighte.mdl
8	123,375	-1693,51	217	17	6	2800	3111	models/scenery/furniture/lighte/lighte.mdl
9	124,375	-1532,51	217	17	6	2800	3111	models/scenery/furniture/lighte/lighte.mdl
10	17,4301	-1536,72	161	17	6	6000	7000	models/scenery/furniture/lightd/lightd.mdl
11	567,822	-1536	307,996	17	0	2800	3111	models/scenery/misc/cage_light/cage_wall.mdl
12	737,822	-1536	307,996	17	0	2800	3111	models/scenery/misc/cage_light/cage_wall.mdl
13	391,822	-1536	307,996	17	0	2800	3111	models/scenery/misc/cage_light/cage_wall.mdl
14	424,151	-1328	138,225	17	0	2800	3111	models/scenery/misc/cage_light/cage_wall.mdl
15	4879,82	-1536	-928	16	0	0	0	models/scenery/misc/cage_light/cage_wall.mdl
16	4876,65	-1536	-1454	16	0	0	0	models/scenery/structural/observatory/lift_pole.mdl
17	-396	158	465,706	17	0	2800	3111	models/scenery/structural/observatory/dome_outer.mdl
18	-396	158	461,989	19	0	2800	3111	models/scenery/structural/observatory/dome_inner.mdl
19	-1136,02	836,31	259,781	1	6	2800	3111	models/scenery/structural/observatory/pillar2.mdl
20	-760,008	-619,77	213,854	1	6	2800	3111	models/scenery/street/barbedwire/barbedwiresupport.mdl
