ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	-1113,7	-239,93	3792	16	6	0	0	models/scenery/furniture/desk_executive/desk_executive.mdl
1	-1124,05	-246,747	3827,04	0	0	0	0	models/scenery/furniture/computer/computer_monitor.mdl
2	-1102,7	-252,93	3827,04	0	6	0	0	models/scenery/furniture/Computer_New/keyboard.mdl
3	-1103,7	-231,93	3827,04	0	6	0	0	models/scenery/furniture/Computer_New/pad.mdl
4	-1110,7	-222,93	3827,04	0	6	0	0	models/scenery/furniture/phone_stylish/phone2.mdl
5	-1166,07	722,46	3792	16	6	0	0	models/scenery/furniture/desk_executive/desk_executive.mdl
6	-1159,25	712,111	3827,04	0	0	0	0	models/scenery/furniture/computer/computer_monitor.mdl
7	-1153,07	733,46	3827,04	0	6	0	0	models/scenery/furniture/Computer_New/keyboard.mdl
8	-1174,07	732,46	3827,04	0	6	0	0	models/scenery/furniture/Computer_New/pad.mdl
9	-1183,07	725,46	3827,04	0	6	0	0	models/scenery/furniture/phone_stylish/phone2.mdl
10	-1610,46	674,93	3792	16	6	0	0	models/scenery/furniture/desk_executive/desk_executive.mdl
11	-1600,11	681,747	3827,04	0	0	0	0	models/scenery/furniture/computer/computer_monitor.mdl
12	-1621,46	687,93	3827,04	0	6	0	0	models/scenery/furniture/Computer_New/keyboard.mdl
13	-1620,46	666,93	3827,04	0	6	0	0	models/scenery/furniture/Computer_New/pad.mdl
14	-1613,46	657,93	3827,04	0	6	0	0	models/scenery/furniture/phone_stylish/phone2.mdl
15	-1839	391,991	2747,21	16	0	0	0	models/scenery/structural/Ventrue_Tower/stairs.mdl
16	-1814,85	-258,521	2796	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
17	-1687,58	-203,151	2796,51	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
18	-1622,15	-205,699	2794	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
19	-1923,3	744,973	2857	0	6	0	0	models/scenery/furniture/SawHorse/SawHorse.mdl
20	-1936,49	772,324	2857	0	6	0	0	models/scenery/furniture/SawHorse/SawHorse.mdl
21	-1892,94	751,533	2879	0	6	0	0	models/scenery/misc/toolboxes/toolbox_b.mdl
22	-2038	581	2855	0	6	0	0	models/scenery/furniture/WheelBarrow/WheelBarrow.mdl
23	-692	685	2876	0	6	0	0	models/scenery/furniture/WheelBarrow/WheelBarrow.mdl
24	-716,79	326	2674,38	16	0	0	0	models/scenery/furniture/FoldingLadder/FoldingLadder.mdl
25	-851,569	399	2721	0	6	0	0	models/scenery/structural/Ventrue_Tower/scaffolding.mdl
26	-1030,31	484,179	2857	0	6	0	0	models/scenery/furniture/SawHorse/SawHorse.mdl
27	-1419,5	-386,829	2792	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
28	-1390,2	-264,831	2789,46	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
29	-1775,93	100,1	2796	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
30	-1842,9	181,929	2796	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
31	-1970,81	180,893	2796	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
32	-2001,88	365,122	2913,68	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
33	-1360	903	2872,32	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
34	-1304	520	2872,37	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
35	-1832,69	769,509	2872,32	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
36	-1015,6	492	3104,33	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
37	-758,6	600	3104,33	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
38	-2049	-148	2640,24	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
39	-1766	211	2641	0	6	0	0	models/scenery/structural/Ventrue_Tower/cinderblocks.mdl
40	-1486,19	900,074	2852,34	0	6	0	0	models/scenery/structural/Ventrue_Tower/pallets.mdl
41	-870	811	2852,34	0	6	0	0	models/scenery/structural/Ventrue_Tower/pallets.mdl
42	-664	564,926	2852,34	0	6	0	0	models/scenery/structural/Ventrue_Tower/pallets.mdl
43	-1024,88	513,04	2857	0	6	0	0	models/scenery/furniture/SawHorse/SawHorse.mdl
44	-1036	589,61	3037,61	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
45	-894	589,61	3037,61	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
46	-813	582,764	3037,61	0	6	0	0	models/scenery/pipes/rusty_pipes/cornera.mdl
47	-806,224	501,766	3037,61	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
48	-799,26	420,8	3037,61	0	6	0	0	models/scenery/pipes/rusty_pipes/cornera.mdl
49	-718,263	413,959	3037,61	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
50	-1177,98	589,597	3037,48	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
51	-1319,98	589,597	3037,48	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
52	-1407,33	502	3037,5	0	6	0	0	models/scenery/pipes/rusty_pipes/pipea.mdl
53	-1400,48	583,056	3037,5	0	6	0	0	models/scenery/pipes/rusty_pipes/cornera.mdl
54	-1459,79	-257,848	2794	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
55	-891	-4	2721	0	0	0	0	models/scenery/structural/Ventrue_Tower/scaffoldingc.mdl
56	-1327,08	-77,281	2795,51	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
57	-1620,07	221	3027	16	6	0	0	models/scenery/structural/Ventrue_Tower/cagelight.mdl
