ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	-1683,94	-391,812	-174	18	0	0	0	models/scenery/structural/dock/docksection.mdl
1	-1691,33	-247,435	-173	18	0	0	0	models/scenery/structural/dock/dockcorner.mdl
2	-1531,33	-254,435	-174	18	0	0	0	models/scenery/structural/dock/docksection.mdl
3	-1684,09	-589,437	-174	18	0	0	0	models/scenery/structural/dock/docksection.mdl
4	-1396,33	-240,435	-195	16	0	0	0	models/scenery/structural/dock/docksteps.mdl
5	-1198,42	100,721	-134,362	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
6	1791,77	-83,48	75,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
7	1792,23	703,48	75,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
8	2083,26	572,26	186,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
9	2175,48	317,77	308,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
10	2062,26	46,7402	467,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
11	1792,77	-62,98	598,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
12	1521,16	47,23	714,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
13	1408,27	315,48	809,784	16	0	0	0	models/scenery/misc/spike/spike.mdl
14	1678,48	703,73	1064,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
15	1111,77	260,518	12,7839	16	0	0	0	models/scenery/misc/spike/spike.mdl
16	481,77	212,518	-42,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
17	-194,23	134,02	-46,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
18	-631,98	14,23	-46,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
19	-171,479	-552,731	-62,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
20	-134,859	-885,813	-94,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
21	-7,59697E-03	-1107,72	-108,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
22	647,374	-303,876	-66,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
23	-352,23	384,518	-120,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
24	-1001,77	553,98	-36,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
25	-1767,77	721,482	-36,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
26	-2359,77	513,482	-96,22	16	0	0	0	models/scenery/misc/spike/spike.mdl
27	-2957,77	236,482	-85,2161	16	0	0	0	models/scenery/misc/spike/spike.mdl
28	-3608,65	-452,446	-73,2161	16	0	0	0	models/scenery/misc/spike/spike.mdl
29	-4212,32	56,343	-73,2161	16	0	0	0	models/scenery/misc/spike/spike.mdl
30	-4920,74	151,298	-72,2161	16	0	0	0	models/scenery/misc/spike/spike.mdl
31	-5101,02	575,916	-72,2161	16	0	0	0	models/scenery/misc/spike/spike.mdl
32	1471,84	220,645	9,6378	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
33	-3153,4	-124,488	-70,3622	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
34	-1863,77	338,759	-134,362	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
35	-1995,74	185,276	-134,362	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
36	-53,3209	-599,703	-70,3622	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
37	720,478	-1041,6	-157,74	16	6	0	0	models/scenery/misc/flood_light/flood_light.mdl
38	1348,35	451,912	59,7839	16	0	0	0	models/scenery/misc/spike/spike.mdl
39	1997,29	133,981	75,78	16	0	0	0	models/scenery/misc/spike/spike.mdl
40	-1002,57	213,037	-110,216	16	0	0	0	models/scenery/misc/spike/spike.mdl
41	-5246,63	801,35	-146	16	6	0	0	models/scenery/misc/Lantern/Lantern_Table.mdl
42	476	-764	329	0	6	0	0	models/scenery/misc/spike/spikeloop.mdl
43	341	-176	-89	0	6	0	0	models/scenery/misc/spike/spikeloop.mdl
44	1786	710	1016	0	6	0	0	models/scenery/structural/supports/supportb.mdl
45	-1417,34	541,541	-196,17	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
46	-1392,67	532,699	-196,17	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
47	-1405,25	545,757	-202,047	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
48	-1333,18	77,1163	-201,877	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
49	-1333	487,071	-201,877	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
50	-1636,49	-3,05208	-207,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
51	-1659,97	11,228	-207,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
52	-2010,39	471,41	-201,877	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
53	-2087	486,123	-207,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
54	-2109,99	471,078	-207,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
55	-3290,12	-220,417	-121,68	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
56	-3343,73	-127,295	-127,745	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
57	-3369,89	-118,891	-127,745	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
58	-3391,94	28,6526	-120,68	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
59	-3417,14	99,4205	-94,5989	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
60	-3420,57	117,222	-120,85	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
61	-3433,01	120,272	-114,973	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
62	-3417,14	99,4205	-114,973	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
63	1404	396	-57,6799	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
64	1932,58	410,575	-31,5989	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
65	1932,58	410,575	-51,9729	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
66	1913,64	428,686	-51,9729	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
67	1926,4	427,62	-57,8499	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
68	1994,82	244,302	-57,6799	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
69	-1219,43	133,507	-208	16	6	0	0	models/scenery/misc/generator/generator.mdl
70	1461,2	183,189	-64,0002	16	6	0	0	models/scenery/misc/generator/generator.mdl
71	-3163,58	-86,9052	-144	16	6	0	0	models/scenery/misc/generator/generator.mdl
72	-3012,61	0,589996	-201,877	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
73	-2620,39	117,59	-185,85	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
74	-1825,1	343,269	-208	16	6	0	0	models/scenery/misc/generator/generator.mdl
75	-1916,89	58,2144	-207,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
76	-20,533	-578,7	-144	16	6	0	0	models/scenery/misc/generator/generator.mdl
77	-101,39	-410,59	-121,82	16	6	0	0	models/scenery/structural/warehouse/small_pallet.mdl
78	758,782	-1048,6	-231,378	16	6	0	0	models/scenery/misc/generator/generator.mdl
79	-5242	806	-160,682	16	6	0	0	models/scenery/structural/warehouse/break_crate_small.mdl
80	-5405,78	772,724	-175,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
81	-5389,13	794,578	-175,943	0	2	0	0	models/scenery/misc/woodbox/woodbox_prop.mdl
82	1804	794	1016	0	6	0	0	models/scenery/structural/supports/supportb.mdl
83	0	0	0	0	0	0	0	models/scenery/structural/dock/docksection.mdl
