ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	1376	528	-77	0	6	0	0	models/character/npc/common/freshcorpses/hangingtorso.mdl
1	1344	656	-121	0	6	0	0	models/character/npc/common/freshcorpses/hangingleg.mdl
2	1467	769	-133	0	6	0	0	models/character/npc/common/freshcorpses/hangingleg.mdl
3	1776,91	698,193	-77	0	6	0	0	models/character/npc/common/freshcorpses/hangingtorso.mdl
4	1838,32	399,779	-77	0	6	0	0	models/character/npc/common/freshcorpses/hangingtorso.mdl
5	1748,22	625,707	-121	0	6	0	0	models/character/npc/common/freshcorpses/hangingleg.mdl
6	1335,92	713,901	-33	16	0	0	0	models/scenery/structural/bradbury/wagonwheel.mdl
7	1592	588	-27	16	0	0	0	models/scenery/structural/bradbury/wagonwheel01.mdl
8	1844,67	714,497	-32	16	0	0	0	models/scenery/structural/bradbury/wagonwheel.mdl
9	2076	804	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
10	1912	896	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
11	1784	896	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
12	1656	896	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
13	1528	896	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
14	1400	896	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
15	1272	896	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
16	1144	896	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
17	1144	272	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
18	1272	272	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
19	1400	272	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
20	1528	272	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
21	1656	272	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
22	1784	272	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
23	1912	272	-190,399	18	0	0	0	models/scenery/structural/bradbury/archway.mdl
24	2076	372	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
25	2076	588	-190,399	16	0	0	0	models/scenery/structural/bradbury/archway.mdl
26	1568	199	-295	2	6	0	0	models/scenery/structural/bradbury/coffin01.mdl
27	1568	245,305	-272	2	6	0	0	models/scenery/structural/bradbury/coffin_brace01.mdl
28	1248	904	-272	2	6	0	0	models/scenery/structural/bradbury/coffin_brace01.mdl
29	1248	952	-295	2	6	0	0	models/scenery/structural/bradbury/coffin01.mdl
30	1335,95	458,252	-33	16	0	0	0	models/scenery/structural/bradbury/wagonwheel.mdl
31	1842,51	458,858	-32	16	0	0	0	models/scenery/structural/bradbury/wagonwheel.mdl
32	1580	325,016	-191,503	2	0	0	0	models/scenery/structural/bradbury/ledge_right01.mdl
33	1580	325,016	-191,503	2	0	0	0	models/scenery/structural/bradbury/ledge_right02.mdl
34	1580	325,016	-191,503	2	0	0	0	models/scenery/structural/bradbury/ledge_right03.mdl
35	1579	835	-192	2	0	0	0	models/scenery/structural/bradbury/ledge_left.mdl
36	1579	835	-192	2	0	0	0	models/scenery/structural/bradbury/ledge_left01.mdl
37	1579	835	-192	2	0	0	0	models/scenery/structural/bradbury/ledge_left02.mdl
38	1579	835	-192	2	0	0	0	models/scenery/structural/bradbury/ledge_left03.mdl
39	1580	325,016	-191,503	2	0	0	0	models/scenery/structural/bradbury/ledge_right.mdl
40	1503	946	-298,688	2	6	0	0	models/scenery/misc/rocks/covermed.mdl
41	1868,78	922,237	-247,688	2	6	0	0	models/scenery/misc/rocks/coverlow.mdl
42	1365	232	-265,688	2	6	0	0	models/scenery/misc/rocks/covermed.mdl
43	1863	251	-258,688	2	6	0	0	models/scenery/misc/rocks/coverlow.mdl
44	1051	913	-341,688	2	6	0	0	models/scenery/misc/rocks/boulder.mdl
45	1337	921	-300	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
46	1547	915	-285,851	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
47	1937,02	242,53	-302,851	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
48	1716	237	-285,851	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
49	1197	256,593	-281,407	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
50	2066,47	603,02	-298,851	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
51	1335,92	713,901	-33	16	0	0	0	models/character/npc/common/freshcorpses/femaleFreshCorpse3.mdl
52	1335,95	458,252	-33	16	0	0	0	models/character/npc/common/freshcorpses/femaleFreshCorpse.mdl
53	1842,51	458,858	-32	16	0	0	0	models/character/npc/common/freshcorpses/femaleFreshCorpse.mdl
54	1844,67	714,497	-32	16	0	0	0	models/character/npc/common/freshcorpses/femaleFreshCorpse.mdl
55	2024,98	616	-190,52	2	0	0	0	models/scenery/structural/bradbury/ledge_back.mdl
56	1134	581	-277	18	0	0	0	models/scenery/structural/bradbury/junkpile.mdl
57	1092	563	-191	0	0	0	0	models/scenery/structural/bradbury/ledge_front.mdl
58	1737,44	858,16	-289,158	2	0	0	0	models/scenery/structural/bradbury/skinpile.mdl
59	2016	333	-289,158	2	0	0	0	models/scenery/structural/bradbury/skinpile.mdl
60	1110	323	-289,158	0	0	0	0	models/scenery/structural/bradbury/skinpile.mdl
61	1233	648	-337,217	16	0	0	0	models/scenery/misc/woodpile/woodpile.mdl
62	1972	804	-335,217	16	0	0	0	models/scenery/misc/woodpile/woodpile2.mdl
63	1550	415	-336,217	16	0	0	0	models/scenery/misc/woodpile/woodpile3.mdl
64	1186	408	-325,217	16	0	0	0	models/scenery/misc/woodpile/woodpile4.mdl
65	2051,05	654,572	-218,416	16	6	0	0	models/character/npc/common/freshcorpses/hangman3_upper.mdl
66	2040	656	-326,416	16	6	0	0	models/character/npc/common/freshcorpses/hangman3_lower.mdl
67	1570,05	871,572	-212,416	16	6	0	0	models/character/npc/common/freshcorpses/femalecorpse_upsidedown.mdl
68	1764,21	296,375	-200,416	18	0	0	0	models/character/npc/common/freshcorpses/GuttedHangman.mdl
69	1424	624	-77	0	6	0	0	models/character/npc/common/freshcorpses/hangingarm.mdl
70	1936	922	-302,851	16	0	0	0	models/scenery/structural/bradbury/torch.mdl
71	1568	555	-338,204	16	0	0	0	models/scenery/structural/bradbury/cloth.mdl
72	2040	656,089	-203	16	0	0	0	models/scenery/structural/bradbury/hangman_blood.mdl
73	1503	523	-77	0	6	0	0	models/character/npc/common/freshcorpses/hangingarm.mdl
74	1759,26	285,763	-287,692	16	0	0	0	models/scenery/structural/bradbury/guttedhangman_blood.mdl
75	1568,1	882,007	-290,341	16	0	0	0	models/scenery/structural/bradbury/femaleupsidedown_blood.mdl
76	0	0	0	0	0	0	0	models/character/npc/common/freshcorpses/hangingtorso.mdl
