ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	-145,178	-825,532	9,033	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
1	147,197	-825,532	9,033	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
2	734,197	-824,666	9,033	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
3	1322,2	-823,666	9,033	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
4	-732,178	-817,666	9,033	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
5	-1319,8	-828,666	9,033	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
6	-424,572	-1098,33	-0,967003	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
7	-1012,2	-1100,33	-0,967003	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
8	-1599,2	-1101,47	-0,967003	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
9	1025,8	-1123,33	-0,967003	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
10	438,803	-1124,47	-0,967003	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
11	-2,8221	-1112,47	-0,967003	17	6	1536	2048	models/scenery/street/pierlight/pierlight.mdl
12	-106,556	-544	-59,2181	16	6	0	0	models/scenery/street/lamppost/lamppost.mdl
13	102,944	-547	-59,2181	16	6	0	0	models/scenery/street/lamppost/lamppost.mdl
14	96,444	-184	-14,7113	16	2	0	0	models/scenery/street/lamppost/lamppost.mdl
15	-113,056	-181	-14,7113	16	2	0	0	models/scenery/street/lamppost/lamppost.mdl
16	98,444	-371	-55,7113	16	6	0	0	models/scenery/street/lamppost/lamppost.mdl
17	-111,056	-368	-55,7113	16	6	0	0	models/scenery/street/lamppost/lamppost.mdl
18	-782,056	-192	-59,7113	16	6	0	0	models/scenery/street/lamppost/lamppost.mdl
19	-849,23	326,303	67,8771	0	0	0	0	models/scenery/structural/sconce/sconceb.mdl
