ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	476,572	-842,718	-384	1	6	1500	2000	models/scenery/structural/sconce/sconce.mdl
1	477,295	-725,119	-384	1	6	1500	2000	models/scenery/structural/sconce/sconce.mdl
2	645,357	-547,488	-384	1	6	1500	2000	models/scenery/structural/sconce/sconce.mdl
3	103,445	-799,535	-320	16	6	0	0	models/scenery/structural/malkavian/malklight2.mdl
4	953,933	-646,22	-458	0	6	0	0	models/scenery/furniture/ChinaCab/ChinaCab.mdl
5	954,004	-654,281	-421	0	0	0	0	models/scenery/misc/platters/platter_silverb.mdl
6	939,004	-653,281	-403	0	6	0	0	models/scenery/misc/plates/plate2.mdl
7	953,122	-655,297	-403	0	6	0	0	models/scenery/misc/plates/plate2.mdl
8	967,004	-653,281	-403	0	6	0	0	models/scenery/misc/plates/plate2.mdl
9	945,269	-74,5491	-414	16	6	0	0	models/scenery/furniture/LampFloor/LampFloor.mdl
10	296	-720	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
11	296	-848	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
12	-88	-720	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
13	-88	-848	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
14	232	-632	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
15	-32	-632	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
16	104	-1000	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
17	-32	-1000	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
18	240	-1000	-397,679	0	6	0	0	models/scenery/structural/jewelry/pillar.mdl
19	965,004	-20	-458	1	3	1500	2000	models/scenery/furniture/sink2/sink2w.mdl
20	1006	-20	-458	1	3	1500	2000	models/scenery/furniture/sink2/sink2w.mdl
21	833,004	117	-458	1	6	1500	2000	models/scenery/furniture/bath/bath.mdl
22	1133	84	-458	1	6	1500	2000	models/scenery/furniture/toilet2/toilet_hightank2.mdl
23	1094,96	-62,0391	-458	0	6	0	0	models/scenery/furniture/Dresser1/Dresser1_Solid.mdl
24	1095,96	-53,0391	-397	1	6	2250	2500	models/scenery/furniture/Paintings/painting3.mdl
25	1018,28	-162,343	-458,23	1	6	1500	2000	models/scenery/furniture/SteamerTrunk/SteamerTrunk_Bottom.mdl
26	990,826	-486,208	-433,909	0	6	0	0	models/scenery/misc/plate2/plate2.mdl
27	986,003	-523,385	-433	0	6	0	0	models/scenery/furniture/BookOpen/BookOpen.mdl
28	979,003	-503,385	-434	0	6	0	0	models/scenery/misc/ashtray/ashtray2.mdl
29	801,772	-225,591	-426,6	0	6	0	0	models/scenery/furniture/PhoneOffice/PhoneOffice.mdl
30	811,772	-258,591	-421,6	0	6	0	0	models/scenery/furniture/BookStack/BookStack01.mdl
31	803,363	-247,878	-421,6	0	6	0	0	models/scenery/furniture/BookStack/BookStack01.mdl
32	866,785	-659,327	-391	1	6	2250	2500	models/scenery/furniture/Paintings/JeanetteThereseRoom/Painting03.mdl
33	1091,79	-658,653	-395	1	6	2250	2500	models/scenery/furniture/Paintings/JeanetteThereseRoom/Painting02.mdl
34	785,004	-239	-390	1	6	2250	2500	models/scenery/furniture/Paintings/JeanetteThereseRoom/Painting01.mdl
35	985,105	-32,9299	-354	17	3	1500	2000	models/scenery/structural/theatlights/theatlights.mdl
36	1053,11	-15	-394,145	0	6	0	0	models/scenery/structural/skyline/handtowel.mdl
37	940,105	-25	-416	0	6	0	0	models/scenery/misc/toothbrush/toothbrush.mdl
38	954,434	-28,504	-413	0	6	0	0	models/scenery/misc/soap/soap.mdl
39	985,434	-28,504	-416	0	6	0	0	models/scenery/misc/medicine/medicine.mdl
40	932,105	157	-401,182	0	6	0	0	models/scenery/structural/skyline/towelbar.mdl
41	823,105	139	-422	0	6	0	0	models/scenery/misc/shampoo/shampoo.mdl
42	1018	-97	-458	0	6	0	0	models/scenery/furniture/fancybed/fancybed.mdl
43	918	-509,154	-458	0	6	0	0	models/scenery/furniture/Couchfancyhotel/Couchfancyhotel.mdl
44	988	-372	-458	0	6	0	0	models/scenery/furniture/loveseatfancyhotel/loveseatfancyhotel.mdl
45	1121,3	-519,29	-458	0	6	0	0	models/scenery/furniture/armoire/armoire.mdl
