ObjNum	OriginX	OriginY	OriginZ	Flags	Solid	FadeMinDist	FadeMaxDist	PropTypeEntry
0	5583	1403	32,9961	16	0	0	0	models/scenery/misc/cage_light/cage_wall.mdl
1	5564	1403	-159,004	16	0	0	0	models/scenery/misc/cage_light/cage_wall.mdl
2	3741	542	-166	0	0	0	0	models/scenery/structural/warrens/warr01_waterslideA.mdl
3	3480	2262	-95	0	0	0	0	models/scenery/structural/warrens/warr01_waterslideB.mdl
4	5161	2438	-272	0	0	0	0	models/scenery/structural/warrens/warr01_waterslideC.mdl
5	1545	1214	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
6	1131	1406	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
7	1736	1406	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
8	2102	1406	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
9	2472	1406	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
10	2665	974	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
11	2665	710	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
12	2665	1598	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
13	2665	1830	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
14	2665	2094	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
15	4392	542	-311	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
16	4729	542	-311	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
17	4993	542	-311	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
18	5161	710	-311	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
19	5161	2706	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
20	5161	2959	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
21	4993	3126	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
22	4471	3126	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
23	4297	2428	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
24	4121	2262	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
25	2837	2262	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
26	2487	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
27	3865	2262	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
28	4297	2958	-169	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
29	5161	2182	-311	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
30	5160	979	-311	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
31	2841	542	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
32	2665	1214	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
33	1352	1406	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
34	-16	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
35	-275	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
36	-1165	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
37	368	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
38	661	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
39	985	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
40	1352	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
41	1545	-207	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
42	1545	526	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
43	177	-830	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
44	176	-221	42	18	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
45	177	399	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
46	5161	1823	-311	18	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Divider.mdl
47	3089	542	42	16	6	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Divider.mdl
48	2227	-1022	42	18	6	0	0	models/scenery/structural/SewerParts/LA_Tunnel_Cap.mdl
49	1544,77	-577,728	42	18	6	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Divider.mdl
50	1545	198	42	18	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Divider.mdl
51	177	196	42	18	6	0	0	models/scenery/structural/SewerParts/LA_Tunnel_Cap.mdl
52	-909	-1022	42	18	6	0	0	models/scenery/structural/SewerParts/LA_Tunnel_Cap.mdl
53	984	-1022	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
54	1736	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
55	1544	526	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
56	1545	1214	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
57	2472	1406	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
58	2665	2094	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
59	2665	710	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
60	3096	2262	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
61	3450,75	2262	-64,1489	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
62	3503	2262	134	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
63	4120	2262	36	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
64	4297	2958	36	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
65	4993	3126	36	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
66	5161	2182	-106	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
67	3783,92	542	-156,405	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
68	3835,78	542	41,9993	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
69	4729	542	-106	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
70	5161,5	709,5	-106	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
71	177	-830	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
72	176	-221	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
73	1981	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
74	1981	-1022	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
75	-275,081	-1022	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
76	5606	1408	-18	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
77	774	-260	62,343	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
78	774	-260	162	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
79	774	-260	360	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
80	774	-260	260	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
81	-380	-1402	272	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
82	-380	-1402	170	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
83	-380	-1402	76	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
84	-470	-4	366	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
85	-470	-4	294	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
86	-470	-4	194	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
87	-470	-4	96	17	0	500	500	models/scenery/structural/smsewer/smladder.mdl
88	175,77	-575,728	41	18	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Divider.mdl
89	1544	-830	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
90	1544	-830	247	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
91	-1470	-1262	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
92	-594	-1022	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
93	1172	1702	41	2	6	0	0	models/scenery/misc/deskoffice/desk.mdl
94	1240	1691	165	16	6	0	0	models/scenery/furniture/lighta/lighta.mdl
95	1544	886	42	16	0	0	0	models/scenery/structural/SewerParts/Standard_Sewer_Arch.mdl
96	752,904	-1054	226	0	6	0	0	models/scenery/structural/warrens/pipe_grate.mdl
97	3224	683,129	38	0	6	0	0	models/scenery/structural/warrens/pipe_grate.mdl
98	2806	1706	74	0	6	0	0	models/scenery/structural/warrens/pipe_grate.mdl
99	4716	1406	74	0	6	0	0	models/scenery/structural/warrens/pipe_grate.mdl
100	2815	1098	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
101	2815	1406	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
102	2815	1706	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
103	3224	2111	38,2666	2	0	0	0	models/scenery/structural/warrens/pipeend.mdl
104	3736	2111	-103,733	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
105	3224	693	38,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
106	3736	693	-103,733	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
107	5565,26	1403,2	0	16	0	0	0	models/scenery/structural/warrens/warr_01_pipes_BC.mdl
108	5305	1406	204	18	6	0	0	models/scenery/structural/warrens/warr_01_xsupport.mdl
109	5018	1407	204	18	6	0	0	models/scenery/structural/warrens/warr_01_xsupport.mdl
110	5305	1420	159	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
111	5018	1421	159	16	6	0	0	models/scenery/structural/sewer/LA_SEWER_light.mdl
112	5565,26	1403,2	0	18	0	0	0	models/scenery/structural/warrens/warr_01_pipes_BL.mdl
113	5565,26	1403,2	0	18	0	0	0	models/scenery/structural/warrens/warr_01_pipes_BR.mdl
114	5565,26	1403,2	0	18	0	0	0	models/scenery/structural/warrens/warr_01_pipes_TC.mdl
115	5565,26	1403,2	0	18	0	0	0	models/scenery/structural/warrens/warr_01_pipes_TL.mdl
116	5565,26	1403,2	0	18	0	0	0	models/scenery/structural/warrens/warr_01_pipes_TR.mdl
117	752,904	-1056	221,895	0	6	0	0	models/scenery/structural/warrens/pipe_grate_hinge.mdl
118	1137	1750,01	87,7633	0	6	0	0	models/scenery/structural/warrens/warr_01_map.mdl
119	1187	1798	117,272	0	6	0	0	models/scenery/structural/warrens/warr_01_calender.mdl
120	-380	-1172,53	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
121	1307	-1173	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
122	2028	-871	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
123	1694,53	-516	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
124	1391,47	-516	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
125	1391,47	-4	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
126	327,531	-516	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
127	327,531	-4	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
128	24,4693	-4	74,2666	0	0	0	0	models/scenery/structural/warrens/pipeend.mdl
